MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,RemodelAge,TotalArea,TotalBathrooms,BedroomBathroomRatio,OverallFinishQuality,TotalOutdoorArea,LotSizePerRoom,GarageQuality,GarageToLotRatio,ExteriorQuality,BasementQuality
20,3,100.0,10175,1,2,0,3,0,4,0,12,2,2,0,2,6,5,1964,1964,1,1,6,10,1,272.0,3,3,1,3.0,3.0,3,1,490,5,0,935,1425,1,4,1,4,1425,0,0,1425,0,0,2,0,3,1,3,7,6,1,4.0,1,1964.0,1,2,576,3.0,3.0,2,0,0,0,407,0,0,0.0,4,4,0,7,2008,8,4,180500,44,44,3426,2,1.5,11,407,3391.6666666666665,6.0,0.05660933660933661,6,6.0
160,1,24.0,2645,1,1,3,3,0,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,1,456.0,4,3,2,4.0,3.0,3,2,649,5,0,321,970,1,5,1,4,983,756,0,1739,1,0,2,1,3,1,4,7,6,0,0.0,1,1999.0,0,2,480,3.0,3.0,2,115,0,0,0,0,0,0.0,4,4,0,8,2009,8,0,172500,10,9,3189,4,0.75,13,115,881.6666666666666,6.0,0.18147448015122875,7,7.0
60,3,89.0,11645,1,2,0,3,0,0,0,5,2,2,0,5,7,5,2004,2004,1,1,12,13,3,0.0,4,3,2,4.0,3.0,3,5,0,5,0,860,860,1,5,1,4,860,860,0,1720,0,0,2,1,3,1,4,7,6,0,0.0,1,2004.0,1,2,565,3.0,3.0,2,0,70,0,0,0,0,0.0,4,4,0,8,2006,8,4,196500,2,2,3145,3,1.0,12,70,3881.6666666666665,6.0,0.048518677544010305,7,7.0
60,3,66.0,13682,1,2,1,1,0,1,0,22,2,2,0,5,10,5,2006,2006,3,1,12,13,1,1031.0,5,3,2,5.0,3.0,1,5,0,5,0,1410,1410,1,5,1,4,1426,1519,0,2945,0,0,3,1,3,1,4,10,6,1,4.0,3,2006.0,0,3,641,3.0,3.0,2,192,0,37,0,0,0,0.0,4,4,0,10,2006,6,5,438780,0,0,4996,4,0.75,15,229,4560.666666666667,6.0,0.04684987574915948,8,8.0
20,3,60.0,7200,1,2,3,0,0,4,0,5,2,2,0,2,5,7,1972,1972,1,1,6,6,3,0.0,3,3,1,3.0,3.0,0,0,632,5,0,148,780,1,5,1,4,780,0,0,780,0,0,1,0,2,1,3,4,6,0,0.0,5,1973.0,2,1,352,3.0,3.0,2,196,0,0,0,0,0,0.0,2,4,0,1,2008,8,4,124900,36,36,1912,1,2.0,12,196,3600.0,6.0,0.04888888888888889,6,6.0
20,3,63.0,13072,1,2,3,3,0,4,0,20,5,2,0,2,6,5,2004,2004,1,1,12,13,3,0.0,3,3,2,4.0,3.0,3,0,941,5,0,217,1158,1,5,1,4,1158,0,0,1158,1,0,1,1,3,1,4,5,6,0,0.0,5,2006.0,2,2,576,3.0,3.0,2,0,50,0,0,0,0,0.0,4,4,0,5,2006,6,5,158000,2,2,2892,3,1.0,11,50,4357.333333333333,6.0,0.044063647490820076,6,7.0
75,4,60.0,7200,1,2,3,3,0,4,0,9,2,2,0,4,5,7,1920,1996,1,1,8,8,3,0.0,3,3,0,3.0,2.0,3,5,0,5,0,530,530,1,3,0,4,581,530,0,1111,0,0,1,0,3,1,2,6,6,0,0.0,5,1935.0,2,1,288,3.0,3.0,0,0,0,144,0,0,0,0.0,4,4,0,3,2007,8,4,101000,87,11,1929,1,3.0,12,144,2400.0,6.0,0.04,6,5.0
120,3,44.0,6442,1,2,0,3,0,4,0,16,2,2,4,2,8,5,2006,2006,1,1,12,13,2,178.0,4,3,2,4.0,4.0,2,2,24,5,0,1346,1370,1,5,1,4,1370,0,0,1370,0,0,2,0,2,1,4,6,6,1,4.0,1,2006.0,1,2,484,3.0,3.0,2,120,49,0,0,0,0,0.0,4,4,0,10,2007,8,4,202500,1,1,3224,2,1.0,13,169,3221.0,6.0,0.07513194660043465,7,8.0
70,4,50.0,10300,1,2,0,0,0,4,0,17,6,1,0,5,7,6,1921,1950,1,1,11,12,3,0.0,3,3,0,3.0,3.0,3,5,0,5,0,576,576,1,4,1,4,902,808,0,1710,0,0,2,0,3,1,3,9,6,0,0.0,5,1990.0,2,2,480,3.0,3.0,2,12,11,64,0,0,0,0.0,0,4,0,4,2010,8,4,140000,89,60,2766,2,1.5,13,87,3433.3333333333335,6.0,0.04660194174757282,6,6.0
60,3,0.0,9375,1,2,3,3,0,4,0,5,2,2,0,5,7,5,1997,1998,1,1,12,13,1,573.0,3,3,2,4.0,3.0,3,2,739,5,0,318,1057,1,5,1,4,1057,977,0,2034,1,0,2,1,3,1,4,8,6,0,0.0,1,1998.0,1,2,645,3.0,3.0,2,576,36,0,0,0,0,0.0,0,4,0,2,2009,8,4,219500,12,11,3736,4,0.75,12,612,3125.0,6.0,0.0688,6,7.0
60,3,76.0,9591,1,2,3,3,0,4,0,16,2,2,0,5,8,5,2004,2005,1,1,12,13,1,344.0,4,3,2,5.0,3.0,0,5,0,5,0,1143,1143,1,5,1,4,1143,1330,0,2473,0,0,2,1,4,1,4,9,6,1,4.0,3,2004.0,1,3,852,3.0,3.0,2,192,151,0,0,0,0,0.0,4,4,0,10,2007,8,4,317000,3,2,4468,3,1.3333333333333333,13,343,2397.75,6.0,0.08883328120112606,7,8.0
20,3,0.0,19900,1,2,3,3,0,4,0,12,3,2,0,2,7,5,1970,1989,1,1,9,10,1,287.0,3,3,1,4.0,3.0,1,2,912,5,0,1035,1947,1,3,1,4,2207,0,0,2207,1,0,2,0,3,1,3,7,2,1,4.0,1,1970.0,1,2,576,3.0,3.0,2,301,0,0,0,0,0,0.0,4,4,0,7,2010,8,4,180000,40,21,4730,3,1.0,12,301,6633.333333333333,6.0,0.028944723618090452,6,7.0
20,3,72.0,10665,1,2,0,3,0,4,0,5,2,2,0,2,7,5,2003,2003,1,1,12,13,1,167.0,4,3,2,4.0,3.0,0,2,1013,5,0,440,1453,1,5,1,4,1479,0,0,1479,1,0,2,0,3,1,4,7,6,0,0.0,1,2003.0,1,2,558,3.0,3.0,2,144,29,0,0,0,0,0.0,4,4,0,6,2007,8,4,226000,4,4,3490,3,1.0,12,173,3555.0,6.0,0.05232067510548523,7,7.0
30,4,47.0,4608,1,2,3,3,0,0,0,17,0,2,0,2,4,6,1945,1950,1,1,8,8,3,0.0,3,4,1,3.0,3.0,3,5,0,5,0,747,747,1,3,1,4,747,0,0,747,0,0,1,0,2,1,3,4,6,0,0.0,1,1945.0,2,1,220,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,6,2010,8,4,80000,65,60,1714,1,2.0,10,0,2304.0,6.0,0.04774305555555555,7,6.0
50,3,81.0,15593,1,2,3,3,0,0,0,4,2,2,0,0,7,4,1953,1953,1,1,3,0,3,0.0,4,3,1,3.0,3.0,3,1,603,5,0,701,1304,2,3,1,4,1304,983,0,2287,0,0,2,0,3,1,3,7,6,1,3.0,1,1953.0,0,2,667,3.0,3.0,2,0,21,114,0,0,0,0.0,4,4,0,7,2006,8,4,225000,53,53,4258,2,1.5,11,135,5197.666666666667,6.0,0.042775604437888796,7,6.0
20,3,95.0,13651,1,2,0,3,0,4,0,12,2,2,0,2,7,6,1973,1973,1,1,9,10,1,1115.0,3,4,1,4.0,3.0,1,0,1880,5,0,343,2223,1,5,1,4,2223,0,0,2223,1,0,2,0,3,1,3,8,6,2,4.0,1,1973.0,0,2,516,3.0,3.0,2,300,0,0,0,0,0,0.0,4,4,0,2,2007,8,4,244000,34,34,4962,3,1.0,13,300,4550.333333333333,6.0,0.0377994286132884,7,7.0
20,3,69.0,7599,1,2,3,3,0,0,0,11,2,2,0,2,4,6,1982,2006,1,1,6,10,3,0.0,3,3,1,3.0,3.0,3,0,565,5,0,280,845,1,3,1,4,845,0,0,845,1,0,1,0,2,1,3,4,6,0,0.0,5,1987.0,2,2,360,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,6,2007,8,4,129500,25,1,2050,2,1.0,10,0,3799.5,6.0,0.0473746545598105,6,6.0
60,3,74.0,10141,1,2,0,3,0,0,0,8,2,2,0,5,7,5,1998,1998,1,1,12,13,1,40.0,3,3,2,4.0,3.0,3,5,0,5,0,832,832,1,4,1,4,885,833,0,1718,0,0,2,1,3,1,3,7,6,1,3.0,1,1998.0,0,2,427,3.0,3.0,2,0,94,0,0,291,0,0.0,4,4,0,12,2009,8,4,185000,11,11,2977,3,1.0,12,385,3380.3333333333335,6.0,0.04210630115373237,6,7.0
20,3,85.0,10200,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1954,2003,1,1,13,14,1,104.0,3,3,1,3.0,3.0,3,0,320,1,362,404,1086,1,4,1,4,1086,0,0,1086,1,0,1,0,3,1,3,6,6,0,0.0,1,1989.0,2,2,490,3.0,3.0,2,0,0,0,0,0,0,0.0,1,4,0,5,2010,8,4,144900,56,7,2662,2,1.5,12,0,3400.0,6.0,0.04803921568627451,6,6.0
50,4,60.0,5790,1,2,3,3,0,0,0,17,2,2,0,5,3,6,1915,1950,2,1,12,13,3,0.0,4,4,1,2.0,3.0,3,5,0,5,0,840,840,1,4,0,4,840,765,0,1605,0,0,2,0,3,2,3,8,6,0,0.0,5,1915.0,2,1,379,3.0,3.0,2,0,0,202,0,0,0,0.0,4,4,0,5,2010,8,4,107400,95,60,2824,2,1.5,9,202,1930.0,6.0,0.06545768566493955,8,5.0
180,4,21.0,1596,1,2,3,3,0,4,0,10,2,2,3,7,4,5,1973,1973,1,1,5,5,3,0.0,3,3,1,4.0,3.0,1,2,462,5,0,0,462,1,3,1,4,526,462,0,988,1,0,1,0,2,1,3,5,6,0,0.0,3,1973.0,2,1,297,3.0,3.0,2,120,101,0,0,0,0,0.0,1,4,0,11,2009,8,4,91000,36,36,1747,2,1.0,9,221,798.0,6.0,0.18609022556390978,6,7.0
20,3,0.0,8475,1,2,0,3,0,4,0,12,2,2,0,2,4,7,1956,1956,1,1,12,13,3,0.0,3,3,1,3.0,3.0,3,0,228,5,0,724,952,1,5,1,0,952,0,0,952,0,0,1,0,2,1,3,4,6,0,0.0,5,1956.0,2,1,283,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,4,2008,8,4,135750,52,52,2187,1,2.0,11,0,4237.5,6.0,0.03339233038348083,6,6.0
50,4,50.0,8635,1,2,3,3,0,4,0,3,2,2,0,0,5,5,1948,2001,1,1,13,14,3,0.0,3,3,1,3.0,3.0,3,1,336,2,41,295,672,1,3,1,4,1072,213,0,1285,1,0,1,0,2,1,3,6,2,0,0.0,5,1948.0,2,1,240,3.0,3.0,2,0,0,0,0,0,0,0.0,2,4,0,1,2008,8,4,127000,60,7,2197,2,1.0,10,0,4317.5,6.0,0.027793862188766647,6,6.0
90,3,72.0,10778,1,2,3,3,0,4,0,19,2,2,2,2,4,5,1968,1968,3,1,6,6,3,0.0,3,3,1,3.0,3.0,3,5,0,5,0,1768,1768,1,3,0,4,1768,0,0,1768,0,0,2,0,4,2,3,8,6,0,0.0,6,0.0,3,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,4,4,0,4,2010,8,4,136500,42,42,3536,2,2.0,9,0,2694.5,0.0,0.0,6,6.0
50,4,60.0,10440,1,0,3,3,0,0,0,17,2,2,0,5,5,6,1910,1981,1,1,13,14,3,0.0,3,3,2,3.0,3.0,3,5,0,5,0,440,440,1,4,1,4,682,548,0,1230,0,0,1,1,2,1,3,5,6,0,0.0,5,1966.0,2,2,440,3.0,3.0,2,74,0,128,0,0,0,0.0,2,4,0,5,2009,8,4,110000,99,28,2110,2,1.0,11,202,5220.0,6.0,0.0421455938697318,6,6.0
60,3,100.0,13000,1,2,3,3,0,0,0,12,2,2,0,5,6,6,1968,1968,1,1,12,13,1,576.0,3,4,1,4.0,3.0,3,4,448,5,0,448,896,1,3,1,4,1182,960,0,2142,0,0,2,1,4,1,4,8,6,1,4.0,1,1968.0,0,1,509,3.0,3.0,2,0,72,0,0,252,0,0.0,4,4,0,6,2009,8,4,193500,41,41,3547,3,1.3333333333333333,12,324,3250.0,6.0,0.03915384615384616,7,7.0
120,4,32.0,4500,1,2,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,443.0,3,4,2,5.0,4.0,3,2,1201,5,0,36,1237,1,5,1,4,1337,0,0,1337,1,0,2,0,2,1,3,5,6,0,0.0,1,1998.0,0,2,405,3.0,3.0,2,0,199,0,0,0,0,0.0,4,4,0,3,2006,8,4,153500,8,8,2979,3,0.6666666666666666,11,199,2250.0,6.0,0.09,7,9.0
20,3,78.0,10206,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,12,13,2,468.0,3,3,2,4.0,3.0,3,2,33,5,0,1530,1563,1,5,1,4,1563,0,0,1563,0,0,2,0,3,1,4,6,6,1,4.0,1,2007.0,1,3,758,3.0,3.0,2,144,99,0,0,0,0,0.0,4,4,0,10,2008,8,4,245000,1,1,3884,2,1.5,13,243,3402.0,6.0,0.0742700372330002,6,7.0
20,3,80.0,8892,1,2,0,3,0,4,0,12,2,2,0,2,5,5,1960,1960,1,1,8,8,0,66.0,3,3,1,3.0,3.0,3,5,0,5,0,1065,1065,1,4,1,4,1065,0,0,1065,0,0,1,1,3,1,3,6,6,0,0.0,5,1974.0,2,2,461,3.0,3.0,2,74,0,0,0,0,0,0.0,4,4,0,7,2007,0,4,126500,47,47,2591,2,1.5,10,74,2964.0,6.0,0.05184435447593342,6,6.0
80,3,0.0,8530,1,2,0,3,0,4,0,8,2,2,0,7,7,5,1995,1996,1,1,6,6,1,22.0,3,3,2,4.0,3.0,3,5,0,5,0,384,384,1,4,1,4,804,670,0,1474,0,0,2,1,3,1,3,7,6,1,3.0,3,1995.0,0,2,400,3.0,3.0,2,120,72,0,0,0,0,0.0,4,2,700,5,2009,8,4,168500,14,13,2258,3,1.0,12,192,2843.3333333333335,6.0,0.04689331770222743,6,7.0
60,3,121.0,16059,1,2,3,3,0,0,0,15,2,2,0,5,8,5,1991,1992,3,1,6,6,1,284.0,4,3,1,4.0,3.0,3,5,0,5,0,1288,1288,1,5,1,4,1301,1116,0,2417,0,0,2,1,4,1,4,9,6,1,3.0,1,1991.0,2,2,462,3.0,3.0,2,127,82,0,0,0,0,0.0,4,4,0,4,2006,8,4,260000,15,14,4167,3,1.3333333333333333,13,209,4014.75,6.0,0.02876891462731179,7,7.0
60,3,122.0,11911,1,2,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,3,0.0,4,3,2,4.0,3.0,0,5,0,5,0,684,684,1,5,1,4,684,876,0,1560,0,0,2,1,3,1,4,6,6,1,4.0,3,2005.0,0,2,400,3.0,3.0,2,100,38,0,0,0,0,0.0,4,4,0,3,2009,8,4,174000,4,4,2644,3,1.0,11,138,3970.3333333333335,6.0,0.033582402820921835,7,7.0
160,1,40.0,3951,1,1,3,3,0,0,0,21,2,2,4,5,6,5,2009,2009,1,1,12,13,2,76.0,4,3,2,4.0,3.0,0,5,0,5,0,612,612,1,5,1,4,612,612,0,1224,0,0,2,1,2,1,4,4,6,0,0.0,5,2009.0,1,2,528,3.0,3.0,2,0,234,0,0,0,0,0.0,4,4,0,6,2009,6,5,164500,0,0,2364,3,0.6666666666666666,11,234,1975.5,6.0,0.13363705391040243,7,7.0
50,0,105.0,8470,1,2,0,3,0,0,0,9,1,1,0,0,3,2,1915,1982,3,1,9,10,3,0.0,2,2,1,3.0,2.0,3,5,0,5,0,1013,1013,1,3,0,4,1013,0,513,1526,0,0,1,0,2,1,2,6,6,0,0.0,6,0.0,3,0,0,0.0,0.0,0,0,0,156,0,0,0,0.0,2,4,0,10,2009,3,0,85000,94,27,2539,1,2.0,5,156,4235.0,0.0,0.0,4,5.0
20,3,60.0,8070,1,2,3,3,0,4,0,5,2,2,0,2,4,5,1994,1995,1,1,12,13,3,0.0,3,3,2,4.0,3.0,3,2,588,5,0,402,990,1,5,1,4,990,0,0,990,1,0,1,0,3,1,3,5,6,0,0.0,6,0.0,3,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,4,4,0,8,2007,8,4,123600,13,12,1980,2,1.5,9,0,2690.0,0.0,0.0,6,7.0
20,3,60.0,7200,1,2,3,3,0,4,0,12,2,2,0,2,4,5,1950,1950,1,1,3,14,3,0.0,3,3,3,0.0,0.0,4,6,0,6,0,0,0,1,3,1,0,1040,0,0,1040,0,0,1,0,2,1,3,4,6,0,0.0,5,1950.0,2,2,420,3.0,3.0,2,0,29,0,0,0,0,0.0,4,4,0,7,2006,8,4,109900,56,56,1460,1,2.0,9,29,3600.0,6.0,0.058333333333333334,6,0.0
20,3,85.0,8500,1,2,3,3,0,4,0,12,2,2,0,2,5,3,1961,1961,3,1,6,6,0,203.0,3,3,1,3.0,3.0,3,4,600,5,0,635,1235,1,3,1,4,1235,0,0,1235,0,0,1,0,2,1,3,6,6,0,0.0,1,1961.0,2,2,480,3.0,3.0,2,0,0,0,0,0,0,0.0,1,4,0,12,2006,8,0,98600,45,45,2950,1,2.0,8,0,4250.0,6.0,0.05647058823529412,6,6.0
30,3,80.0,13360,1,0,0,1,0,4,0,6,2,2,0,2,5,7,1921,2006,1,1,13,14,3,0.0,3,4,0,4.0,3.0,3,0,713,5,0,163,876,1,5,1,4,964,0,0,964,1,0,1,0,2,1,3,5,6,0,0.0,5,1921.0,2,2,432,3.0,3.0,2,0,0,44,0,0,0,0.0,4,4,0,8,2009,8,4,163500,88,3,2272,2,1.0,12,44,6680.0,6.0,0.032335329341317366,7,7.0
190,0,60.0,7200,1,2,3,3,0,0,0,17,2,2,1,4,6,6,1910,1998,3,1,8,8,3,0.0,3,3,0,3.0,2.0,2,4,1046,5,0,168,1214,2,5,0,4,1260,1031,0,2291,0,1,2,0,4,2,3,9,6,1,4.0,5,1900.0,2,2,506,3.0,3.0,2,0,0,0,0,99,0,0.0,4,4,0,11,2007,8,4,133900,97,9,4011,3,1.3333333333333333,12,99,1800.0,6.0,0.07027777777777777,6,5.0
60,3,69.0,9337,1,2,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,1,12,13,3,0.0,3,4,2,4.0,3.0,3,2,648,5,0,176,824,1,5,1,4,905,881,0,1786,1,0,2,1,3,1,4,7,6,0,0.0,1,1997.0,1,2,684,3.0,3.0,2,0,162,0,0,0,0,0.0,4,4,0,5,2007,8,4,204750,10,10,3294,4,0.75,11,162,3112.3333333333335,6.0,0.07325693477562387,7,7.0
60,3,0.0,9765,1,2,1,3,0,0,0,8,2,2,0,5,6,8,1993,1993,1,1,12,13,1,68.0,5,4,2,4.0,4.0,3,0,310,5,0,370,680,1,4,1,4,680,790,0,1470,0,0,2,1,3,1,3,6,6,1,3.0,3,1993.0,0,2,420,3.0,3.0,2,232,63,0,0,0,0,0.0,4,2,480,4,2009,8,4,185000,16,16,2570,3,1.0,14,295,3255.0,6.0,0.043010752688172046,9,8.0
20,3,78.0,10264,1,2,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,12,13,1,183.0,4,3,2,4.0,3.0,0,0,1162,5,0,426,1588,1,5,1,4,1588,0,0,1588,0,0,2,0,3,1,4,6,6,0,0.0,1,1999.0,1,2,472,3.0,3.0,2,158,29,0,0,0,0,0.0,4,4,0,8,2006,8,4,214000,7,7,3648,2,1.5,12,187,3421.3333333333335,6.0,0.04598597038191738,7,7.0
20,3,73.0,10921,1,2,3,1,0,4,0,7,2,2,0,2,4,5,1965,1965,3,1,6,6,1,48.0,3,3,1,3.0,3.0,3,4,520,5,0,440,960,1,3,1,1,960,0,0,960,1,0,1,0,3,1,3,6,6,0,0.0,1,1965.0,0,1,432,3.0,3.0,1,120,0,0,0,0,0,0.0,4,4,0,5,2007,8,4,94750,42,42,2352,2,1.5,9,120,3640.3333333333335,6.0,0.03955681714128743,6,6.0
30,3,85.0,10625,1,2,3,3,0,0,0,7,2,2,0,2,5,5,1920,1950,1,1,13,14,3,0.0,3,3,0,3.0,3.0,3,0,108,5,0,350,458,1,2,0,4,835,0,0,835,0,0,1,0,2,1,3,5,6,0,0.0,2,1920.0,2,1,366,2.0,3.0,2,0,0,77,0,0,0,0.0,4,2,400,5,2010,0,0,83000,90,60,1659,1,2.0,10,77,5312.5,5.0,0.034447058823529414,6,6.0
20,3,77.0,9320,1,2,0,3,0,4,0,12,2,2,0,2,4,5,1959,1959,1,1,9,10,3,0.0,3,3,1,3.0,3.0,3,0,569,5,0,381,950,1,2,1,4,1225,0,0,1225,1,0,1,1,3,1,3,6,6,0,0.0,6,0.0,3,0,0,0.0,0.0,2,352,0,0,0,0,0,0.0,4,2,400,1,2010,8,4,128950,51,51,2175,3,1.0,9,352,3106.6666666666665,0.0,0.0,6,6.0
20,3,0.0,10603,1,2,0,3,0,4,0,14,2,2,0,2,6,7,1977,2001,1,1,9,10,1,28.0,3,3,2,3.0,3.0,2,0,1200,5,0,410,1610,1,4,1,4,1610,0,0,1610,1,0,2,0,3,1,4,6,6,2,3.0,1,1977.0,1,2,480,3.0,3.0,2,168,68,0,0,0,0,0.0,4,4,0,2,2010,8,4,205000,33,9,3700,3,1.0,13,236,3534.3333333333335,6.0,0.04527020654531736,6,6.0
60,3,77.0,9206,1,2,3,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,1,6,6,1,336.0,4,3,1,4.0,3.0,3,5,0,5,0,741,741,1,3,1,4,977,755,0,1732,0,0,2,1,3,1,4,7,6,1,3.0,1,1985.0,0,2,476,3.0,3.0,2,192,46,0,0,0,0,0.0,4,4,0,6,2010,8,4,178000,25,25,2949,3,1.0,11,238,3068.6666666666665,6.0,0.051705409515533346,7,7.0
90,3,64.0,7018,1,2,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,6,6,3,0.0,3,2,3,0.0,0.0,4,6,0,6,0,0,0,1,3,1,4,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,0.0,1,1979.0,2,2,410,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,6,2009,8,2,118964,30,30,1945,2,2.0,10,0,1754.5,6.0,0.05842120262182958,5,0.0
20,3,94.0,10402,1,2,0,3,0,0,0,5,2,2,0,2,7,5,2009,2009,1,1,12,13,3,0.0,3,3,2,4.0,3.0,3,5,0,5,0,1226,1226,1,5,1,4,1226,0,0,1226,0,0,2,0,3,1,4,6,6,0,0.0,1,2009.0,1,3,740,3.0,3.0,2,0,36,0,0,0,0,0.0,4,4,0,5,2010,8,4,198900,1,1,3192,2,1.5,12,36,3467.3333333333335,6.0,0.07114016535281677,6,7.0
50,4,0.0,7758,1,2,3,3,0,0,0,9,2,2,0,0,7,4,1931,1950,1,1,11,12,1,600.0,3,2,2,3.0,3.0,3,3,224,5,0,816,1040,1,5,1,1,1226,592,0,1818,0,0,1,1,4,1,3,7,6,2,3.0,5,1951.0,2,1,240,3.0,3.0,2,0,0,0,0,184,0,0.0,4,4,0,6,2007,8,4,169500,76,57,3098,2,2.0,11,184,1939.5,6.0,0.030935808197989172,5,6.0
60,1,75.0,9375,1,2,3,3,0,4,0,21,2,2,0,5,8,5,2003,2004,3,1,12,13,1,768.0,4,3,2,5.0,3.0,3,5,0,5,0,1053,1053,1,5,1,4,1053,939,0,1992,0,0,2,1,3,1,4,9,6,1,4.0,1,2003.0,1,2,648,3.0,3.0,2,140,45,0,0,0,0,0.0,4,4,0,8,2008,8,4,250000,5,4,3693,3,1.0,13,185,3125.0,6.0,0.06912,7,8.0
30,4,60.0,10800,1,0,3,3,0,4,0,17,2,2,0,2,4,7,1885,1995,4,1,12,13,3,0.0,3,3,0,2.0,3.0,3,5,0,5,0,641,641,1,4,1,4,1047,0,0,1047,0,0,1,0,2,1,3,6,6,0,0.0,5,1954.0,2,1,273,2.0,2.0,0,0,0,0,0,0,0,0.0,4,2,450,8,2007,8,4,100000,122,12,1961,1,2.0,11,0,5400.0,4.0,0.025277777777777777,6,5.0
20,4,50.0,6000,1,2,3,3,0,4,0,17,2,2,0,2,5,5,1948,1950,1,1,12,13,3,0.0,3,3,1,3.0,3.0,3,0,104,1,169,516,789,1,5,1,4,789,0,0,789,0,0,1,0,2,1,3,5,6,0,0.0,5,1948.0,2,1,250,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,4,2008,8,5,115000,60,58,1828,1,2.0,10,0,3000.0,6.0,0.041666666666666664,6,6.0
50,4,85.0,8500,1,2,3,3,0,0,0,9,0,2,0,0,5,7,1919,2005,1,1,5,5,3,0.0,3,3,1,3.0,3.0,3,5,0,5,0,793,793,2,3,0,1,997,520,0,1517,0,0,2,0,3,1,2,7,6,0,0.0,6,0.0,3,0,0,0.0,0.0,0,0,0,144,0,0,0,0.0,4,4,0,8,2007,8,4,115000,88,2,2310,2,1.5,12,144,2833.3333333333335,0.0,0.0,6,6.0
20,3,105.0,11751,1,2,0,3,0,4,0,14,2,2,0,2,6,6,1977,1977,3,1,9,10,1,480.0,3,3,1,4.0,3.0,3,1,705,5,0,1139,1844,1,5,1,4,1844,0,0,1844,0,0,2,0,3,1,3,7,6,1,3.0,1,1977.0,1,2,546,3.0,3.0,2,0,122,0,0,0,0,0.0,2,4,0,1,2010,0,4,190000,33,33,4234,2,1.5,12,122,3917.0,6.0,0.046464130712279804,6,7.0
50,3,75.0,9525,1,2,3,3,0,4,0,7,2,2,0,0,6,4,1954,1972,1,1,13,14,3,0.0,3,3,1,3.0,2.0,3,4,444,5,0,550,994,1,4,1,4,1216,639,0,1855,0,0,2,0,4,1,3,7,6,0,0.0,1,1954.0,2,1,325,3.0,3.0,2,182,0,0,0,0,0,0.0,4,4,0,10,2006,8,4,136900,52,34,3174,2,2.0,10,182,2381.25,6.0,0.03412073490813648,6,5.0
80,3,0.0,7750,1,2,0,3,0,4,0,8,2,2,0,7,7,5,2000,2000,1,1,12,13,3,0.0,3,3,2,4.0,3.0,3,2,250,5,0,134,384,1,5,1,4,774,656,0,1430,0,0,2,1,3,1,3,7,6,1,3.0,3,2000.0,0,2,400,3.0,3.0,2,180,0,0,0,0,0,0.0,4,4,0,4,2010,8,4,180000,10,10,2214,3,1.0,12,180,2583.3333333333335,6.0,0.05161290322580645,6,7.0
60,3,77.0,9965,1,2,3,3,0,4,0,5,2,2,0,5,7,5,2007,2007,1,1,12,13,2,220.0,4,3,2,5.0,3.0,0,2,984,5,0,280,1264,1,5,1,4,1282,1414,0,2696,1,0,2,1,4,1,5,10,6,1,4.0,3,2007.0,0,3,792,3.0,3.0,2,120,184,0,0,168,0,0.0,4,4,0,10,2007,6,5,383970,0,0,4752,4,1.0,12,472,2491.25,6.0,0.0794781736076267,7,8.0
